,Real Kd value,Predicted Kd value,Absolute error,Relative error,Relative error,Mean absolute error,Mean relative error
24016,0.960227102,0.96,0.000227102,0.023650814,0.023650814,,
24017,0.946472347,0.94,0.006472347,0.683839041,0.683839041,,
24018,0,0,0,#¡DIV/0!,0,,
24019,0,0,0,#¡DIV/0!,0,,
24020,0,0,0,#¡DIV/0!,0,,
24021,0,0,0,#¡DIV/0!,0,,
24022,0,0,0,#¡DIV/0!,0,,
24023,0,0,0,#¡DIV/0!,0,,
24024,0,0,0,#¡DIV/0!,0,,
24025,0,0,0,#¡DIV/0!,0,,
24026,0,0,0,#¡DIV/0!,0,,
24027,0,0,0,#¡DIV/0!,0,,
24028,0,0,0,#¡DIV/0!,0,,
24029,0.970000074,0.97,7.38E-08,7.61E-06,7.61E-06,,
24030,0.970000044,0.97,4.38E-08,4.52E-06,4.52E-06,,
24031,0.970000064,0.97,6.37E-08,6.56E-06,6.56E-06,,
24032,0.960412705,0.96,0.000412705,0.042971648,0.042971648,,
24033,0.958004026,0.95,0.008004026,0.835489833,0.835489833,,
24034,0.97000003,0.97,3.05E-08,3.14E-06,3.14E-06,,
24035,0.970000076,0.97,7.56E-08,7.79E-06,7.79E-06,,
24036,0.922575962,0.91,0.012575962,1.363135661,1.363135661,,
24037,0.959586751,0.96,0.000413249,0.043065329,0.043065329,,
24038,0.962029763,0.96,0.002029763,0.210987499,0.210987499,,
24039,0.955099967,0.95,0.005099967,0.533972095,0.533972095,,
24040,0.943377569,0.94,0.003377569,0.35802939,0.35802939,,
24041,0.941775234,0.94,0.001775234,0.188498641,0.188498641,,
24042,0,0,0,#¡DIV/0!,0,,
24043,0,0,0,#¡DIV/0!,0,,
24044,0,0,0,#¡DIV/0!,0,,
24045,0,0,0,#¡DIV/0!,0,,
24046,0,0,0,#¡DIV/0!,0,,
24047,0,0,0,#¡DIV/0!,0,,
24048,0,0,0,#¡DIV/0!,0,,
24049,0,0,0,#¡DIV/0!,0,,
24050,0,0,0,#¡DIV/0!,0,,
24051,0,0,0,#¡DIV/0!,0,,
24052,0,0,0,#¡DIV/0!,0,,
24053,0.969999997,0.97,3.19E-09,3.29E-07,3.29E-07,,
24054,0.942316442,0.94,0.002316442,0.245824204,0.245824204,,
24055,0.566723358,0.56,0.006723358,1.186356286,1.186356286,,
24056,0.413288766,0.42,0.006711234,1.623860851,1.623860851,,
24057,0.347782739,0.35,0.002217261,0.637541929,0.637541929,,
24058,0.312835752,0.31,0.002835752,0.906466658,0.906466658,,
24059,0.274830483,0.26,0.014830483,5.396229399,5.396229399,,
24060,0.227721369,0.23,0.002278631,1.00062243,1.00062243,,
24061,0.174367781,0.18,0.005632219,3.230079946,3.230079946,,
24062,0.115959368,0.12,0.004040632,3.484523927,3.484523927,,
24063,0.359022618,0.37,0.010977382,3.057573952,3.057573952,,
24064,0.099999998,0.1,2.28E-09,2.28E-06,2.28E-06,,
24065,0.67785988,0.69,0.01214012,1.790948324,1.790948324,,
24066,0,0,0,#¡DIV/0!,0,,
24067,0,0,0,#¡DIV/0!,0,,
24068,0,0,0,#¡DIV/0!,0,,
24069,0,0,0,#¡DIV/0!,0,,
24070,0,0,0,#¡DIV/0!,0,,
24071,0,0,0,#¡DIV/0!,0,,
24072,0,0,0,#¡DIV/0!,0,,
24073,0,0,0,#¡DIV/0!,0,,
24074,0,0,0,#¡DIV/0!,0,,
24075,0,0,0,#¡DIV/0!,0,,
24076,0,0,0,#¡DIV/0!,0,,
24077,0.970000023,0.97,2.32E-08,2.40E-06,2.40E-06,,
24078,0.93625588,0.94,0.00374412,0.399903527,0.399903527,,
24079,0.549194859,0.56,0.010805141,1.967451234,1.967451234,,
24080,0.473464952,0.49,0.016535048,3.492348918,3.492348918,,
24081,0.599587031,0.6,0.000412969,0.068875575,0.068875575,,
24082,0.686935264,0.7,0.013064736,1.901887508,1.901887508,,
24083,0.496811788,0.49,0.006811788,1.371100325,1.371100325,,
24084,0.234911244,0.23,0.004911244,2.090680774,2.090680774,,
24085,0.195038616,0.2,0.004961384,2.543795618,2.543795618,,
24086,0.123474824,0.12,0.003474824,2.814196519,2.814196519,,
24087,0.099999998,0.1,2.23E-09,2.23E-06,2.23E-06,,
24088,0.407413166,0.42,0.012586834,3.089451985,3.089451985,,
24089,0.346562015,0.36,0.013437985,3.877512229,3.877512229,,
24090,0,0,0,#¡DIV/0!,0,,
24091,0,0,0,#¡DIV/0!,0,,
24092,0,0,0,#¡DIV/0!,0,,
24093,0,0,0,#¡DIV/0!,0,,
24094,0,0,0,#¡DIV/0!,0,,
24095,0,0,0,#¡DIV/0!,0,,
24096,0,0,0,#¡DIV/0!,0,,
24097,0,0,0,#¡DIV/0!,0,,
24098,0,0,0,#¡DIV/0!,0,,
24099,0,0,0,#¡DIV/0!,0,,
24100,0,0,0,#¡DIV/0!,0,,
24101,0.97000001,0.97,9.68E-09,9.98E-07,9.98E-07,,
24102,0.942899832,0.94,0.002899832,0.307543965,0.307543965,,
24103,0.531322734,0.52,0.011322734,2.131046371,2.131046371,,
24104,0.368871774,0.38,0.011128226,3.01682786,3.01682786,,
24105,0.29263894,0.28,0.01263894,4.318953449,4.318953449,,
24106,0.24817098,0.25,0.00182902,0.737000092,0.737000092,,
24107,0.208833598,0.22,0.011166402,5.347033474,5.347033474,,
24108,0.170219076,0.18,0.009780924,5.746079712,5.746079712,,
24109,0.271203281,0.14,0.131203281,48.37820574,48.37820574,,
24110,0.312195117,0.34,0.027804883,8.906251695,8.906251695,,
24111,0.359559662,0.38,0.020440338,5.684825004,5.684825004,,
24112,0.438087197,0.47,0.031912803,7.284577961,7.284577961,,
24113,0.207247937,0.15,0.057247937,27.62292232,27.62292232,,
24114,0,0,0,#¡DIV/0!,0,,
24115,0,0,0,#¡DIV/0!,0,,
24116,0,0,0,#¡DIV/0!,0,,
24117,0,0,0,#¡DIV/0!,0,,
24118,0,0,0,#¡DIV/0!,0,,
24119,0,0,0,#¡DIV/0!,0,,
24120,0,0,0,#¡DIV/0!,0,,
24121,0,0,0,#¡DIV/0!,0,,
24122,0,0,0,#¡DIV/0!,0,,
24123,0,0,0,#¡DIV/0!,0,,
24124,0,0,0,#¡DIV/0!,0,,
24125,0.970000028,0.97,2.81E-08,2.89E-06,2.89E-06,,
24126,0.963338765,0.96,0.003338765,0.346582669,0.346582669,,
24127,0.617039669,0.56,0.057039669,9.244084545,9.244084545,,
24128,0.417730827,0.39,0.027730827,6.638444023,6.638444023,,
24129,0.334205302,0.31,0.024205302,7.242644425,7.242644425,,
24130,0.28459544,0.28,0.00459544,1.614727182,1.614727182,,
24131,0.242278981,0.24,0.002278981,0.940643133,0.940643133,,
24132,0.201797549,0.2,0.001797549,0.890768717,0.890768717,,
24133,0.149804933,0.15,0.000195067,0.130214119,0.130214119,,
24134,0.31713362,0.34,0.02286638,7.210329942,7.210329942,,
24135,0.363065864,0.38,0.016934136,4.664204815,4.664204815,,
24136,0.437411172,0.44,0.002588828,0.591852219,0.591852219,,
24137,0.301739045,0.24,0.061739045,20.46107261,20.46107261,,
24138,0,0,0,#¡DIV/0!,0,,
24139,0,0,0,#¡DIV/0!,0,,
24140,0,0,0,#¡DIV/0!,0,,
24141,0,0,0,#¡DIV/0!,0,,
24142,0,0,0,#¡DIV/0!,0,,
24143,0,0,0,#¡DIV/0!,0,,
24144,0,0,0,#¡DIV/0!,0,,
24145,0,0,0,#¡DIV/0!,0,,
24146,0,0,0,#¡DIV/0!,0,,
24147,0,0,0,#¡DIV/0!,0,,
24148,0,0,0,#¡DIV/0!,0,,
24149,0.970000062,0.97,6.19E-08,6.38E-06,6.38E-06,,
24150,0.970000047,0.97,4.69E-08,4.84E-06,4.84E-06,,
24151,0.97000005,0.97,5.02E-08,5.18E-06,5.18E-06,,
24152,0.970000043,0.97,4.30E-08,4.43E-06,4.43E-06,,
24153,0.970000066,0.97,6.61E-08,6.82E-06,6.82E-06,,
24154,0.964617244,0.96,0.004617244,0.47866071,0.47866071,,
24155,0.957030323,0.95,0.007030323,0.734597761,0.734597761,,
24156,0.867541827,0.85,0.017541827,2.02201514,2.02201514,,
24157,0.669464246,0.65,0.019464246,2.907436154,2.907436154,,
24158,0.587931035,0.57,0.017931035,3.049853456,3.049853456,,
24159,0.554134534,0.54,0.014134534,2.550740539,2.550740539,,
24160,0.452822997,0.41,0.042822997,9.45689528,9.45689528,,
24161,0.969449753,0.97,0.000550247,0.056758673,0.056758673,,
24162,0,0,0,#¡DIV/0!,0,,
24163,0,0,0,#¡DIV/0!,0,,
24164,0,0,0,#¡DIV/0!,0,,
24165,0,0,0,#¡DIV/0!,0,,
24166,0,0,0,#¡DIV/0!,0,,
24167,0,0,0,#¡DIV/0!,0,,
24168,0,0,0,#¡DIV/0!,0,,
24169,0,0,0,#¡DIV/0!,0,,
24170,0,0,0,#¡DIV/0!,0,,
24171,0,0,0,#¡DIV/0!,0,,
24172,0,0,0,#¡DIV/0!,0,,
24173,0.97000002,0.97,2.03E-08,2.10E-06,2.10E-06,,
24174,0.969999998,0.97,2.30E-09,2.37E-07,2.37E-07,,
24175,0.969999991,0.97,8.64E-09,8.90E-07,8.90E-07,,
24176,0.969999973,0.97,2.73E-08,2.81E-06,2.81E-06,,
24177,0.970000057,0.97,5.69E-08,5.86E-06,5.86E-06,,
24178,0.970000043,0.97,4.27E-08,4.40E-06,4.40E-06,,
24179,0.970000062,0.97,6.24E-08,6.43E-06,6.43E-06,,
24180,0.969999993,0.97,6.53E-09,6.74E-07,6.74E-07,,
24181,0.970000061,0.97,6.07E-08,6.26E-06,6.26E-06,,
24182,0.969999987,0.97,1.25E-08,1.29E-06,1.29E-06,,
24183,0.970000024,0.97,2.41E-08,2.49E-06,2.49E-06,,
24184,0.970000056,0.97,5.60E-08,5.77E-06,5.77E-06,,
24185,0.970000066,0.97,6.59E-08,6.80E-06,6.80E-06,,
24186,0,0,0,#¡DIV/0!,0,,
24187,0,0,0,#¡DIV/0!,0,,
24188,0,0,0,#¡DIV/0!,0,,
24189,0,0,0,#¡DIV/0!,0,,
24190,0,0,0,#¡DIV/0!,0,,
24191,0,0,0,#¡DIV/0!,0,,
24192,0,0,0,#¡DIV/0!,0,,
24193,0,0,0,#¡DIV/0!,0,,
24194,0,0,0,#¡DIV/0!,0,,
24195,0,0,0,#¡DIV/0!,0,,
24196,0,0,0,#¡DIV/0!,0,,
24197,0.970000036,0.97,3.60E-08,3.71E-06,3.71E-06,,
24198,0.96164019,0.96,0.00164019,0.170561743,0.170561743,,
24199,0.699382592,0.71,0.010617408,1.518111534,1.518111534,,
24200,0.544928687,0.54,0.004928687,0.904464585,0.904464585,,
24201,0.480124004,0.49,0.009875996,2.056967755,2.056967755,,
24202,0.454860431,0.46,0.005139569,1.129922282,1.129922282,,
24203,0.763790521,0.76,0.003790521,0.496277532,0.496277532,,
24204,0.964449957,0.96,0.004449957,0.461398392,0.461398392,,
24205,0.823704862,0.82,0.003704862,0.449780299,0.449780299,,
24206,0.656154182,0.67,0.013845818,2.110147081,2.110147081,,
24207,0.628141209,0.64,0.011858791,1.887918002,1.887918002,,
24208,0.237559747,0.18,0.057559747,24.22958768,24.22958768,,
24209,0.547660963,0.46,0.087660963,16.00642903,16.00642903,,
24210,0,0,0,#¡DIV/0!,0,,
24211,0,0,0,#¡DIV/0!,0,,
24212,0,0,0,#¡DIV/0!,0,,
24213,0,0,0,#¡DIV/0!,0,,
24214,0,0,0,#¡DIV/0!,0,,
24215,0,0,0,#¡DIV/0!,0,,
24216,0,0,0,#¡DIV/0!,0,,
24217,0,0,0,#¡DIV/0!,0,,
24218,0,0,0,#¡DIV/0!,0,,
24219,0,0,0,#¡DIV/0!,0,,
24220,0,0,0,#¡DIV/0!,0,,
24221,0.970000013,0.97,1.28E-08,1.32E-06,1.32E-06,,
24222,0.950253065,0.96,0.009746935,1.025719967,1.025719967,,
24223,0.654915173,0.67,0.015084827,2.303325346,2.303325346,,
24224,0.452114989,0.49,0.037885011,8.379507856,8.379507856,,
24225,0.332814353,0.34,0.007185647,2.159055671,2.159055671,,
24226,0.302531887,0.31,0.007468113,2.468537598,2.468537598,,
24227,0.262971491,0.26,0.002971491,1.129967043,1.129967043,,
24228,0.218118183,0.23,0.011881817,5.447421826,5.447421826,,
24229,0.169028619,0.18,0.010971381,6.490842505,6.490842505,,
24230,0.105002645,0.1,0.005002645,4.764303855,4.764303855,,
24231,0.1,0.38,0.28,280,280,,
24232,0.454058394,0.44,0.014058394,3.096164418,3.096164418,,
24233,0.227276958,0.12,0.107276958,47.20098284,47.20098284,,
24234,0,0,0,#¡DIV/0!,0,,
24235,0,0,0,#¡DIV/0!,0,,
24236,0,0,0,#¡DIV/0!,0,,
24237,0,0,0,#¡DIV/0!,0,,
24238,0,0,0,#¡DIV/0!,0,,
24239,0,0,0,#¡DIV/0!,0,,
24240,0,0,0,#¡DIV/0!,0,,
24241,0,0,0,#¡DIV/0!,0,,
24242,0,0,0,#¡DIV/0!,0,,
24243,0,0,0,#¡DIV/0!,0,,
24244,0,0,0,#¡DIV/0!,0,,
24245,0.970000062,0.97,6.24E-08,6.44E-06,6.44E-06,,
24246,0.954950369,0.96,0.005049631,0.528784668,0.528784668,,
24247,0.587938913,0.59,0.002061087,0.350561443,0.350561443,,
24248,0.401204194,0.41,0.008795806,2.192351525,2.192351525,,
24249,0.327525638,0.34,0.012474362,3.80866744,3.80866744,,
24250,0.284953432,0.28,0.004953432,1.738330442,1.738330442,,
24251,0.246843885,0.25,0.003156115,1.278587646,1.278587646,,
24252,0.206419181,0.21,0.003580819,1.734731818,1.734731818,,
24253,0.153458681,0.16,0.006541319,4.262593291,4.262593291,,
24254,0.099999998,0.1,1.64E-09,1.64E-06,1.64E-06,,
24255,0.375199788,0.38,0.004800212,1.279374806,1.279374806,,
24256,0.464641014,0.44,0.024641014,5.303236938,5.303236938,,
24257,0.230712274,0.13,0.100712274,43.65275936,43.65275936,,
24258,0,0,0,#¡DIV/0!,0,,
24259,0,0,0,#¡DIV/0!,0,,
24260,0,0,0,#¡DIV/0!,0,,
24261,0,0,0,#¡DIV/0!,0,,
24262,0,0,0,#¡DIV/0!,0,,
24263,0,0,0,#¡DIV/0!,0,,
24264,0,0,0,#¡DIV/0!,0,,
24265,0,0,0,#¡DIV/0!,0,,
24266,0,0,0,#¡DIV/0!,0,,
24267,0,0,0,#¡DIV/0!,0,,
24268,0,0,0,#¡DIV/0!,0,,
24269,0.970000013,0.97,1.26E-08,1.30E-06,1.30E-06,,
24270,0.958767154,0.95,0.008767154,0.914419483,0.914419483,,
24271,0.620160344,0.6,0.020160344,3.250827587,3.250827587,,
24272,0.437874441,0.43,0.007874441,1.798333108,1.798333108,,
24273,0.352592602,0.36,0.007407398,2.10083755,2.10083755,,
24274,0.305429759,0.31,0.004570241,1.496331384,1.496331384,,
24275,0.262786335,0.28,0.017213665,6.550441476,6.550441476,,
24276,0.220121988,0.23,0.009878012,4.487517142,4.487517142,,
24277,0.173095529,0.18,0.006904471,3.988821171,3.988821171,,
24278,0.10034869,0.1,0.00034869,0.347478124,0.347478124,,
24279,0.277382697,0.28,0.002617303,0.943570978,0.943570978,,
24280,0.370244788,0.36,0.010244788,2.767030863,2.767030863,,
24281,0.100752527,0.1,0.000752527,0.746906507,0.746906507,,
24282,0,0,0,#¡DIV/0!,0,,
24283,0,0,0,#¡DIV/0!,0,,
24284,0,0,0,#¡DIV/0!,0,,
24285,0,0,0,#¡DIV/0!,0,,
24286,0,0,0,#¡DIV/0!,0,,
24287,0,0,0,#¡DIV/0!,0,,
24288,0,0,0,#¡DIV/0!,0,,
24289,0,0,0,#¡DIV/0!,0,,
24290,0,0,0,#¡DIV/0!,0,,
24291,0,0,0,#¡DIV/0!,0,,
24292,0,0,0,#¡DIV/0!,0,,
24293,0.970000001,0.97,1.23E-09,1.27E-07,1.27E-07,,
24294,0.964711665,0.96,0.004711665,0.488401355,0.488401355,,
24295,0.638978308,0.62,0.018978308,2.970102111,2.970102111,,
24296,0.455785156,0.43,0.025785156,5.657304973,5.657304973,,
24297,0.369578419,0.36,0.009578419,2.591714904,2.591714904,,
24298,0.326161677,0.32,0.006161677,1.889148168,1.889148168,,
24299,0.287398075,0.28,0.007398075,2.574156201,2.574156201,,
24300,0.228274916,0.23,0.001725084,0.755704393,0.755704393,,
24301,0.234664446,0.25,0.015335554,6.535099188,6.535099188,,
24302,0.193005367,0.19,0.003005367,1.557141764,1.557141764,,
24303,0.167972389,0.15,0.017972389,10.69960892,10.69960892,,
24304,0.314065626,0.28,0.034065626,10.84665848,10.84665848,,
24305,0.745463989,0.72,0.025463989,3.415857702,3.415857702,,
24306,0,0,0,#¡DIV/0!,0,,
24307,0,0,0,#¡DIV/0!,0,,
24308,0,0,0,#¡DIV/0!,0,,
24309,0,0,0,#¡DIV/0!,0,,
24310,0,0,0,#¡DIV/0!,0,,
24311,0,0,0,#¡DIV/0!,0,,
24312,0,0,0,#¡DIV/0!,0,,
24313,0,0,0,#¡DIV/0!,0,,
24314,0,0,0,#¡DIV/0!,0,,
24315,0,0,0,#¡DIV/0!,0,,
24316,0,0,0,#¡DIV/0!,0,,
24317,0.970000006,0.97,6.41E-09,6.61E-07,6.61E-07,,
24318,0.969999982,0.97,1.82E-08,1.88E-06,1.88E-06,,
24319,0.966017822,0.96,0.006017822,0.622951468,0.622951468,,
24320,0.79406181,0.79,0.00406181,0.511523143,0.511523143,,
24321,0.564193203,0.56,0.004193203,0.743221196,0.743221196,,
24322,0.508032556,0.53,0.021967444,4.324022911,4.324022911,,
24323,0.414513539,0.44,0.025486461,6.148523242,6.148523242,,
24324,0.407490103,0.44,0.032509897,7.978082599,7.978082599,,
24325,0.50283368,0.54,0.03716632,7.391374488,7.391374488,,
24326,0.754048615,0.77,0.015951385,2.115431914,2.115431914,,
24327,0.938780919,0.94,0.001219081,0.129857921,0.129857921,,
24328,0.737549866,0.75,0.012450134,1.688039655,1.688039655,,
24329,0.447465461,0.17,0.277465461,62.00824089,62.00824089,,
24330,0,0,0,#¡DIV/0!,0,,
24331,0,0,0,#¡DIV/0!,0,,
24332,0,0,0,#¡DIV/0!,0,,
24333,0,0,0,#¡DIV/0!,0,,
24334,0,0,0,#¡DIV/0!,0,,
24335,0,0,0,#¡DIV/0!,0,,
24336,0,0,0,#¡DIV/0!,0,,
24337,0,0,0,#¡DIV/0!,0,,
24338,0,0,0,#¡DIV/0!,0,,
24339,0,0,0,#¡DIV/0!,0,,
24340,0,0,0,#¡DIV/0!,0,,
24341,0.970000057,0.97,5.72E-08,5.90E-06,5.90E-06,,
24342,0.970000001,0.97,1.14E-09,1.17E-07,1.17E-07,,
24343,0.962745111,0.96,0.002745111,0.285133718,0.285133718,,
24344,0.78323296,0.75,0.03323296,4.243049244,4.243049244,,
24345,0.507506075,0.49,0.017506075,3.449431606,3.449431606,,
24346,0.439172024,0.44,0.000827976,0.188531168,0.188531168,,
24347,0.393104973,0.41,0.016895027,4.29784097,4.29784097,,
24348,0.366738899,0.38,0.013261101,3.615951501,3.615951501,,
24349,0.498251917,0.49,0.008251917,1.656173639,1.656173639,,
24350,0.633233212,0.64,0.006766788,1.068609164,1.068609164,,
24351,0.536066059,0.54,0.003933941,0.733853726,0.733853726,,
24352,0.184201376,0.2,0.015798624,8.576822091,8.576822091,,
24353,0.380251137,0.23,0.150251137,39.51365882,39.51365882,,
24354,0,0,0,#¡DIV/0!,0,,
24355,0,0,0,#¡DIV/0!,0,,
24356,0,0,0,#¡DIV/0!,0,,
24357,0,0,0,#¡DIV/0!,0,,
24358,0,0,0,#¡DIV/0!,0,,
24359,0,0,0,#¡DIV/0!,0,,
24360,0,0,0,#¡DIV/0!,0,,
24361,0,0,0,#¡DIV/0!,0,,
24362,0,0,0,#¡DIV/0!,0,,
24363,0,0,0,#¡DIV/0!,0,,
24364,0,0,0,#¡DIV/0!,0,,
24365,0.969999997,0.97,2.86E-09,2.95E-07,2.95E-07,,
24366,0.966600214,0.97,0.003399786,0.351726175,0.351726175,,
24367,0.767471126,0.79,0.022528874,2.935468569,2.935468569,,
24368,0.632330886,0.66,0.027669114,4.375733415,4.375733415,,
24369,0.548567406,0.56,0.011432594,2.084081891,2.084081891,,
24370,0.601826259,0.63,0.028173741,4.681374485,4.681374485,,
24371,0.941455097,0.95,0.008544903,0.907627246,0.907627246,,
24372,0.970000072,0.97,7.24E-08,7.46E-06,7.46E-06,,
24373,0.970000046,0.97,4.60E-08,4.74E-06,4.74E-06,,
24374,0.96875976,0.97,0.00124024,0.12802346,0.12802346,,
24375,0.950611669,0.95,0.000611669,0.064344802,0.064344802,,
24376,0.766328549,0.75,0.016328549,2.130750393,2.130750393,,
24377,0.503429172,0.48,0.023429172,4.653916237,4.653916237,,
24378,0,0,0,#¡DIV/0!,0,,
24379,0,0,0,#¡DIV/0!,0,,
24380,0,0,0,#¡DIV/0!,0,,
24381,0,0,0,#¡DIV/0!,0,,
24382,0,0,0,#¡DIV/0!,0,,
24383,0,0,0,#¡DIV/0!,0,,
24384,0,0,0,#¡DIV/0!,0,,
24385,0,0,0,#¡DIV/0!,0,,
24386,0,0,0,#¡DIV/0!,0,,
24387,0,0,0,#¡DIV/0!,0,,
24388,0,0,0,#¡DIV/0!,0,,
24389,0,0,0,#¡DIV/0!,0,,
24390,0.970000077,0.97,7.70E-08,7.94E-06,7.94E-06,,
24391,0.96704842,0.97,0.00295158,0.305215325,0.305215325,,
24392,0.966233049,0.97,0.003766951,0.389859421,0.389859421,,
24393,0.964106671,0.97,0.005893329,0.611273547,0.611273547,,
24394,0.752625454,0.76,0.007374546,0.979842755,0.979842755,,
24395,0.413186094,0.42,0.006813906,1.649112981,1.649112981,,
24396,0.374150045,0.37,0.004150045,1.109192594,1.109192594,,
24397,0.439381581,0.45,0.010618419,2.416673769,2.416673769,,
24398,0.510572003,0.5,0.010572003,2.07061946,2.07061946,,
24399,0.397352568,0.39,0.007352568,1.850388933,1.850388933,,
24400,0.417291987,0.43,0.012708013,3.045352692,3.045352692,,
24401,0,0,0,#¡DIV/0!,0,,
24402,0,0,0,#¡DIV/0!,0,,
24403,0,0,0,#¡DIV/0!,0,,
24404,0,0,0,#¡DIV/0!,0,,
24405,0,0,0,#¡DIV/0!,0,,
24406,0,0,0,#¡DIV/0!,0,,
24407,0,0,0,#¡DIV/0!,0,,
24408,0,0,0,#¡DIV/0!,0,,
24409,0,0,0,#¡DIV/0!,0,,
24410,0,0,0,#¡DIV/0!,0,,
24411,0,0,0,#¡DIV/0!,0,,
24412,0,0,0,#¡DIV/0!,0,,
24413,0,0,0,#¡DIV/0!,0,,
24414,0.970000047,0.97,4.68E-08,4.83E-06,4.83E-06,,
24415,0.605504892,0.59,0.015504892,2.560655131,2.560655131,,
24416,0.384386024,0.38,0.004386024,1.141046817,1.141046817,,
24417,0.306522853,0.28,0.026522853,8.652814168,8.652814168,,
24418,0.264560073,0.25,0.014560073,5.503503375,5.503503375,,
24419,0.2236334,0.22,0.0036334,1.624712534,1.624712534,,
24420,0.179509356,0.18,0.000490644,0.273325141,0.273325141,,
24421,0.297900526,0.12,0.177900526,59.7180973,59.7180973,,
24422,0.339565983,0.34,0.000434017,0.127815319,0.127815319,,
24423,0.388774551,0.39,0.001225449,0.315208026,0.315208026,,
24424,0.52881945,0.55,0.02118055,4.005251715,4.005251715,,
24425,0,0,0,#¡DIV/0!,0,,
24426,0,0,0,#¡DIV/0!,0,,
24427,0,0,0,#¡DIV/0!,0,,
24428,0,0,0,#¡DIV/0!,0,,
24429,0,0,0,#¡DIV/0!,0,,
24430,0,0,0,#¡DIV/0!,0,,
24431,0,0,0,#¡DIV/0!,0,,
24432,0,0,0,#¡DIV/0!,0,,
24433,0,0,0,#¡DIV/0!,0,,
24434,0,0,0,#¡DIV/0!,0,,
24435,0,0,0,#¡DIV/0!,0,,
24436,0,0,0,#¡DIV/0!,0,,
24437,0,0,0,#¡DIV/0!,0,,
24438,0.970000068,0.97,6.80E-08,7.02E-06,7.02E-06,,
24439,0.957166635,0.95,0.007166635,0.748734293,0.748734293,,
24440,0.966510925,0.97,0.003489075,0.360996975,0.360996975,,
24441,0.970000014,0.97,1.40E-08,1.44E-06,1.44E-06,,
24442,0.970000032,0.97,3.24E-08,3.34E-06,3.34E-06,,
24443,0.970000049,0.97,4.88E-08,5.03E-06,5.03E-06,,
24444,0.970000007,0.97,6.80E-09,7.01E-07,7.01E-07,,
24445,0.970000045,0.97,4.45E-08,4.59E-06,4.59E-06,,
24446,0.97000003,0.97,3.04E-08,3.13E-06,3.13E-06,,
24447,0.969135571,0.97,0.000864429,0.089195847,0.089195847,,
24448,0.936317121,0.93,0.006317121,0.674677549,0.674677549,,
24449,0,0,0,#¡DIV/0!,0,,
24450,0,0,0,#¡DIV/0!,0,,
24451,0,0,0,#¡DIV/0!,0,,
24452,0,0,0,#¡DIV/0!,0,,
24453,0,0,0,#¡DIV/0!,0,,
24454,0,0,0,#¡DIV/0!,0,,
24455,0,0,0,#¡DIV/0!,0,,
24456,0,0,0,#¡DIV/0!,0,,
24457,0,0,0,#¡DIV/0!,0,,
24458,0,0,0,#¡DIV/0!,0,,
24459,0,0,0,#¡DIV/0!,0,,
24460,0,0,0,#¡DIV/0!,0,,
24461,0,0,0,#¡DIV/0!,0,,
24462,0.970000024,0.97,2.37E-08,2.45E-06,2.45E-06,,
24463,0.969999997,0.97,3.40E-09,3.51E-07,3.51E-07,,
24464,0.970000032,0.97,3.18E-08,3.28E-06,3.28E-06,,
24465,0.970000058,0.97,5.80E-08,5.98E-06,5.98E-06,,
24466,0.970000025,0.97,2.45E-08,2.53E-06,2.53E-06,,
24467,0.970000001,0.97,6.22E-10,6.41E-08,6.41E-08,,
24468,0.970000033,0.97,3.27E-08,3.37E-06,3.37E-06,,
24469,0.969999999,0.97,1.36E-09,1.40E-07,1.40E-07,,
24470,0.970000034,0.97,3.45E-08,3.55E-06,3.55E-06,,
24471,0.963097504,0.97,0.006902496,0.716697551,0.716697551,,
24472,0.824982423,0.81,0.014982423,1.816089954,1.816089954,,
24473,0,0,0,#¡DIV/0!,0,,
24474,0,0,0,#¡DIV/0!,0,,
24475,0,0,0,#¡DIV/0!,0,,
24476,0,0,0,#¡DIV/0!,0,,
24477,0,0,0,#¡DIV/0!,0,,
24478,0,0,0,#¡DIV/0!,0,,
24479,0,0,0,#¡DIV/0!,0,,
24480,0,0,0,#¡DIV/0!,0,,
24481,0,0,0,#¡DIV/0!,0,,
24482,0,0,0,#¡DIV/0!,0,,
24483,0,0,0,#¡DIV/0!,0,,
24484,0,0,0,#¡DIV/0!,0,,
24485,0,0,0,#¡DIV/0!,0,,
24486,0.970000005,0.97,5.37E-09,5.53E-07,5.53E-07,,
24487,0.709686143,0.68,0.029686143,4.18299603,4.18299603,,
24488,0.466976004,0.44,0.026976004,5.776743014,5.776743014,,
24489,0.39127505,0.37,0.02127505,5.437364216,5.437364216,,
24490,0.3346156,0.32,0.0146156,4.367877787,4.367877787,,
24491,0.293746148,0.28,0.013746148,4.679601135,4.679601135,,
24492,0.228825979,0.23,0.001174021,0.513062954,0.513062954,,
24493,0.302616876,0.3,0.002616876,0.864748706,0.864748706,,
24494,0.445663756,0.44,0.005663756,1.270858578,1.270858578,,
24495,0.438012091,0.42,0.018012091,4.112236,4.112236,,
24496,0.1,0.1,0,0,0,,
24497,0,0,0,#¡DIV/0!,0,,
24498,0,0,0,#¡DIV/0!,0,,
24499,0,0,0,#¡DIV/0!,0,,
24500,0,0,0,#¡DIV/0!,0,,
24501,0,0,0,#¡DIV/0!,0,,
24502,0,0,0,#¡DIV/0!,0,,
24503,0,0,0,#¡DIV/0!,0,,
24504,0,0,0,#¡DIV/0!,0,,
24505,0,0,0,#¡DIV/0!,0,,
